id,cacheDate,name,owner,salePrice,studFee,age,gender,breed,imperfectTraitsScore,totalTraitDeviancy,scoreBodyType,scoreBodySize,scoreHeadShape,scoreEars,scoreNoseLength,scoreEyeShape,scoreEyeColor,scoreCoat,scoreColor,scoreTail,scoreLegs,bodyType,bodySize,headShape,earSize,earCurl,noseLength,eyeShape,eyeColor,eyeDepth,tail,legs,coatLength,coatTexture,coatBaseColor,coatBicolor,coatTabbyPattern,coatAlbino,coatGhostMarking,coatRufused,coatGolden,coatSilver,coatSmoke,showPoints,ageOfMostRecentOffspring,ableToGetPregnant,fullness,health,coatCondition,activeness,attitude,mood
2015997,2022-12-28,"# [9 Ch, 4, 9] Miragewind",Kittystix2 (#268834),0,0,8,female,Chumbles,7,30.0,-3.0,-0.5,-4.0,-5.5,-6.5,-8.5,2,0,0,0,0,9.0,16.5,8.0,9.5,straight,12.5,9.5,yellow-green,deep,normal,normal,shorthair,,blue,bicolor,classic tabby,,False,False,False,False,False,0,0,,94.99,96.74,96.60,14.80,97.80,52.00
2004197,2022-12-28,GN's Waffle Owl Platypus [5],Kittystix2 (#268834),0,0,60,female,Chumbles,7,30.0,-1.5,-0.5,-4.5,-6.5,-6.5,-8.5,2,0,0,0,0,10.5,16.5,7.5,8.5,straight,12.5,9.5,hazel,deep,normal,normal,shorthair,,red,bicolor,,,False,True,True,False,True,20,14,True,99.99,95.99,96.99,6.20,99.99,51.00
2015467,2022-12-28,#2015467,Rahkali (#269527),100,0,10,female,mixed breed,7,30.0,-2.0,-3.0,0.0,-5.0,-7.5,-8.5,2,2,0,0,0,10.0,14.0,12.0,10.0,straight,11.5,9.5,grey-green,deep,normal,normal,longhair,,black,bicolor,classic tabby,,False,False,False,True,False,0,0,False,94.99,98.99,25.40,21.00,99.95,50.00
2009530,2022-12-28,#2009530,Almalexia | Tigraunda Revival (#70878),100,0,37,female,mixed breed,9,30.0,-3.5,-2.5,1.0,-4.5,-5.5,-7.0,3,2,0,1,0,8.5,14.5,13.0,10.5,straight,13.5,11.0,blue,medium,short (bobtail),normal,longhair,,lilac,,,point,False,False,False,True,False,0,0,True,99.99,97.70,0.00,46.00,99.77,50.00
2016666,2022-12-28,﴾Chant﴿ Ukana Ages {Stray},Chant’s ℂ✩ Neverending Studio Projects (#19181),1,0,38,female,mixed breed,8,30.5,2.5,-6.5,-4.0,1.0,-9.0,-3.5,3,0,0,1,0,14.5,10.5,8.0,15.0,curled,10.0,14.5,yellow-green/pale blue odd-eyed,medium,none (tailless),normal,shorthair,,chocolate,harlequin,mackerel tabby,,False,False,False,True,False,0,0,True,99.99,99.99,65.00,25.00,34.96,42.00
2015395,2022-12-28,#Celestial and Flare -stray,Mezzmeric's Feline Fiasco (#26989),1,0,40,female,mixed breed,8,30.5,4.0,-4.5,1.5,-5.0,-5.0,-6.5,2,2,0,0,0,16.0,12.5,13.5,11.0,curled,14.0,11.5,green,deep,normal,normal,shorthair,LaPerm,black,bicolor,mackerel tabby,,False,False,False,False,False,0,0,True,99.99,99.99,81.00,87.00,57.42,50.00
2011781,2022-12-28,#2011781,Pine's Cattery  (#174666),10,0,53,female,mixed breed,8,31.0,1.0,-8.0,-3.0,-1.0,-10.0,-4.0,3,0,0,1,0,13.0,9.0,9.0,14.0,straight,9.0,14.0,grey-green,pale,none (tailless),normal,shorthair,,black,,mackerel tabby,,False,False,False,False,False,0,0,True,89.99,90.00,84.99,17.00,26.87,50.00
2015993,2022-12-28,"# $ [7 OST, 7, 24] Solar Night the Chosen",Kittystix2 (#268834),0,0,8,female,mixed breed,9,31.0,1.5,-6.0,-2.0,-4.0,-10.0,-1.5,3,2,0,1,0,13.5,11.0,10.0,11.0,straight,9.0,16.5,brown,medium,none (tailless),normal,shorthair,wirehair,black,bicolor,mackerel tabby,,False,True,False,False,False,0,0,,94.99,99.00,98.99,79.20,82.80,54.00
2004357,2022-12-28,#SnowStorm,PeskyBirdKuro (#268002),1,0,59,female,mixed breed,8,31.5,-4.5,-6.0,0.0,-2.5,-5.5,-8.0,2,2,0,0,1,7.5,11.0,12.0,13.5,folded,13.5,10.0,green,deep,normal,short (Munchkin),longhair,,white,,,,False,False,False,False,False,0,16,True,4.99,2.99,0.00,65.00,99.99,99.99
2006721,2022-12-28,#2006721,Pizza_Kitties - Sales (#88179),50,0,50,female,mixed breed,8,31.5,-5.0,-5.5,-4.0,-0.5,-3.5,-8.0,3,2,0,0,0,7.0,11.5,8.0,14.5,straight,15.5,10.0,blue,pale,normal,normal,shorthair,LaPerm,white,,,,False,False,False,False,False,0,0,True,99.99,66.32,0.00,68.00,84.74,50.00
2015653,2022-12-28,#2015653 nanokitty 3ex,Pizza_Kitties - Sales (#88179),50,0,8,female,mixed breed,8,32.0,1.0,-7.5,2.0,-5.0,-6.5,-7.0,2,0,0,0,1,13.0,9.5,14.0,11.0,folded,12.5,11.0,hazel,deep,normal,short (Munchkin),shorthair,,black,bicolor,ticked tabby,,False,False,False,True,False,0,0,,99.99,99.99,62.00,76.00,69.93,50.00
2015668,2022-12-28,#2015668 nanokitty 1ex,Pizza_Kitties - Sales (#88179),50,0,8,female,mixed breed,9,32.0,1.0,-7.5,1.0,-4.5,-6.5,-6.5,2,2,0,0,1,13.0,9.5,13.0,11.5,folded,12.5,11.5,green,deep,normal,short (Munchkin),shorthair,rex III wirehair,black,,spotted tabby,,False,True,True,False,False,0,0,,99.99,99.99,8.00,33.00,67.93,50.00
2004063,2022-12-28,#hazeltini,Rescue Shelter,200,0,62,female,mixed breed,10,32.0,2.5,-5.5,-1.0,-5.5,-5.5,-6.0,2,2,0,1,1,14.5,11.5,11.0,9.5,straight,13.5,12.0,hazel,deep,short (bobtail),short (Munchkin),longhair,rex II wirehair,chocolate,bicolor,ticked tabby,,False,False,False,True,False,0,41,True,99.99,42.99,37.99,52.30,99.99,74.00
2016682,2022-12-28,#2016682 New Stray,Lesse - Shorthair Variety (#160671),20,0,25,female,mixed breed,8,32.5,2.0,-7.5,1.5,-1.0,-9.0,-7.5,2,2,0,0,0,14.0,9.5,13.5,14.0,straight,10.0,10.5,bronze,deep,normal,normal,shorthair,rex II,black,,mackerel tabby,,False,False,False,False,False,0,0,True,89.99,41.00,84.00,17.00,71.99,64.00
2015995,2022-12-28,"# $ [8 OST, 6, 25] Nayomi Elf",Kittystix2 (#268834),0,0,8,female,mixed breed,7,33.0,4.0,-6.0,-5.0,-4.0,-10.0,-1.0,3,0,0,0,0,16.0,11.0,7.0,11.0,straight,9.0,17.0,brown,medium,normal,normal,shorthair,,black,van,mackerel tabby,,False,False,False,True,False,0,0,,94.99,96.00,96.60,70.80,37.80,49.00
2015654,2022-12-28,#2015654 nanokitty 2ex,Pizza_Kitties - Sales (#88179),50,0,8,female,mixed breed,9,33.0,-2.5,-7.5,1.0,-4.5,-7.0,-6.5,2,0,0,1,1,9.5,9.5,13.0,11.5,folded,12.0,11.5,hazel,deep,none (tailless),short (Munchkin),shorthair,,black,bicolor,ticked tabby,,False,False,False,True,False,0,0,,99.99,89.99,62.00,36.00,31.93,50.00
2006720,2022-12-28,#2006720,Pizza_Kitties - Sales (#88179),50,0,50,female,mixed breed,10,33.0,-5.0,-5.5,-3.5,0.5,-3.5,-8.0,3,2,0,1,1,7.0,11.5,8.5,15.5,straight,15.5,10.0,coffee,medium,short (bobtail),short (Munchkin),shorthair,LaPerm,chocolate,,spotted tabby,,False,True,False,False,False,0,0,True,99.99,67.32,0.00,65.00,83.74,50.00
2007629,2022-12-28,Ciobana,Artemis'  Siberians (#221619),100,0,46,female,mixed breed,7,33.5,-2.5,-7.0,-4.0,-4.5,-7.0,-5.5,3,0,0,0,0,9.5,10.0,8.0,10.5,straight,12.0,12.5,green,pale,normal,normal,shorthair,,blue,,spotted tabby,,False,False,False,False,False,0,0,True,94.99,89.15,75.80,60.00,91.99,50.00
2011720,2022-12-28,|EO| Dark Fairy Godmother,|EO|²� Projects and Sales (#97607),50,0,28,female,mixed breed,8,33.5,-5.0,-2.5,-4.0,-3.5,-6.5,-8.0,2,2,0,0,0,7.0,14.5,8.0,11.5,straight,12.5,10.0,hazel,deep,normal,normal,longhair,,black,bicolor,ticked tabby,,False,False,False,False,False,0,0,True,54.99,95.99,79.19,21.20,99.99,52.00
2015994,2022-12-28,"# [9 OST, 7, 15] Sara Latisha",Kittystix2 (#268834),0,0,8,female,Oriental Stage Dragon,9,33.5,-2.0,-7.5,-3.5,-4.0,-10.0,-0.5,3,2,0,1,0,10.0,9.5,8.5,11.0,straight,9.0,17.5,brown,medium,none (tailless),normal,shorthair,wirehair,black,harlequin,classic tabby,,False,True,True,False,False,0,0,,94.99,94.00,96.60,65.80,78.80,50.00
2009522,2022-12-28,#2009522 Pocket Cat,katiegoesmew - Weird Ones (#123803),50,0,37,female,mixed breed,7,34.0,-5.5,-6.5,-1.5,-6.0,-6.5,-6.0,2,0,0,0,0,6.5,10.5,10.5,9.0,straight,12.5,12.0,yellow-green,deep,normal,normal,shorthair,,black,,classic tabby,,False,False,False,False,False,0,0,True,99.99,99.99,0.00,58.00,86.73,50.00
2015992,2022-12-28,"# $ [8 OST, 7, 23] Girl and Wings",Kittystix2 (#268834),0,0,8,female,mixed breed,8,34.5,3.5,-7.5,-4.0,-4.0,-10.0,-1.5,3,0,0,1,0,15.5,9.5,8.0,11.0,straight,9.0,16.5,blue,pale,none (tailless),normal,shorthair,,black,van,mackerel tabby,,False,True,False,False,False,0,0,,94.99,93.00,98.80,83.40,69.40,52.00
2017197,2022-12-28,#Indira Keesha of Magic -stray,Mezzmeric's Feline Fiasco (#26989),1,0,38,female,mixed breed,8,34.5,1.0,-6.5,-2.0,-7.0,-8.5,-5.5,3,0,0,1,0,13.0,10.5,10.0,8.0,straight,10.5,12.5,aqua,medium,none (tailless),normal,shorthair,,black,,classic tabby,,False,False,False,False,False,0,0,True,99.99,99.99,65.00,55.00,27.98,54.00
2010519,2022-12-28,#2010519,Stormclan123 Mina (#167498),25,0,34,female,mixed breed,8,34.5,2.0,-6.5,3.0,-7.0,-6.0,-5.0,3,2,0,0,0,14.0,10.5,15.0,9.0,curled,13.0,13.0,hazel,medium,normal,normal,longhair,,red,bicolor,ticked tabby,,False,False,False,False,False,0,0,True,99.99,94.99,0.00,71.00,73.91,50.00
2009523,2022-12-28,#2009523 Pocket Cat,katiegoesmew - Weird Ones (#123803),50,0,37,female,mixed breed,7,35.5,-5.5,-6.5,-1.5,-6.0,-6.5,-6.5,3,0,0,0,0,6.5,10.5,10.5,9.0,straight,12.5,11.5,green,medium,normal,normal,shorthair,,black,,classic tabby,,False,False,False,False,False,0,0,True,99.99,99.99,0.00,58.00,82.73,50.00
2010810,2022-12-28,Rilian’s Duchessa,Rescue Shelter,200,0,32,female,mixed breed,7,35.5,-5.0,-3.0,-4.0,-5.5,-7.0,-9.0,2,0,0,0,0,7.0,14.0,8.0,9.5,straight,12.0,9.0,blue,deep,normal,normal,shorthair,,natural,van,classic tabby,mink,False,False,False,False,False,0,0,True,99.99,9.49,39.00,53.00,99.99,75.00
2016638,2022-12-28,﴾Chant﴿ Omnium {Stray},Chant’s ℂ✩ Neverending Studio Projects (#19181),1,0,44,female,mixed breed,8,35.5,4.0,-3.5,-3.0,-0.5,-10.0,-9.5,3,2,0,0,0,16.0,13.5,9.0,14.5,straight,9.0,8.5,blue,medium,normal,normal,shorthair,wirehair,natural,bicolor,,mink,False,False,False,False,False,0,0,True,99.99,99.99,70.00,33.00,79.96,50.00
2005758,2022-12-28,Chant's Royal Tessi Reflection,Chant’s ℂ✩ Neverending Studio Projects (#19181),50,0,54,female,mixed breed,9,35.5,-4.5,-5.5,-4.0,-6.0,-7.5,-2.0,3,2,0,0,1,7.5,11.5,8.0,9.0,straight,11.5,16.0,bronze,medium,normal,short (Munchkin),shorthair,wirehair,chocolate,bicolor,spotted tabby,,False,False,False,False,False,0,0,True,99.99,99.99,0.00,81.00,91.47,50.00
2009871,2022-12-28,#2009871 Weird Ones,katiegoesmew - Weird Ones (#123803),50,0,36,female,mixed breed,7,36.0,-4.5,-7.0,-3.0,-4.0,-9.0,-5.5,3,0,0,0,0,7.5,10.0,9.0,11.0,straight,10.0,12.5,bronze,medium,normal,normal,shorthair,,black,,classic tabby,,False,False,False,False,False,0,0,True,99.99,99.99,0.00,58.00,93.74,50.00
2009108,2022-12-28,#2009108 Oriental Stage Dragon/Stage Dragon,katiegoesmew - Weird Ones (#123803),50,0,39,female,mixed breed,7,36.0,-3.0,-6.5,-4.0,-4.0,-9.0,-6.5,3,0,0,0,0,9.0,10.5,8.0,11.0,straight,10.0,11.5,hazel,medium,normal,normal,shorthair,,black,,ticked tabby,,False,False,False,False,False,0,0,True,99.99,99.99,0.00,66.00,98.71,50.00
2009111,2022-12-28,#2009111 Oriental Stage Dragon/Stage Dragon,katiegoesmew - Weird Ones (#123803),50,0,39,female,mixed breed,7,36.0,-3.0,-6.0,-4.0,-5.0,-8.5,-6.5,3,0,0,0,0,9.0,11.0,8.0,10.0,straight,10.5,11.5,hazel,medium,normal,normal,shorthair,,black,,ticked tabby,,False,False,False,False,False,0,0,True,99.99,99.99,0.00,70.00,98.71,50.00
2015645,2022-12-28,#2015645,Kaslistic II .:ß: ||Sales|| (#132457),5,0,65,female,mixed breed,8,36.5,-4.5,-7.0,3.5,-4.0,-9.5,-4.0,3,0,0,1,0,7.5,10.0,15.5,12.0,folded,9.5,14.0,grey-green,medium,none (tailless),normal,shorthair,,red,bicolor,spotted tabby,,False,False,False,False,False,0,0,True,94.99,73.00,59.00,63.00,52.98,54.00
2015639,2022-12-28,#2015639 Buta Cat/Tilly Tabby,katiegoesmew - Weird Ones (#123803),50,0,9,female,mixed breed,7,37.0,-2.0,-6.5,-2.0,-6.0,-9.5,-9.0,2,0,0,0,0,10.0,10.5,10.0,9.0,straight,9.5,9.0,bronze,deep,normal,normal,shorthair,,black,bicolor,,,False,False,False,False,True,0,0,,99.99,99.99,0.00,73.00,67.93,50.00
2016216,2022-12-28,#2016216,Pizza_Kitties - Sales (#88179),50,0,7,female,mixed breed,10,37.5,2.0,-7.5,1.5,-6.5,-7.5,-6.5,2,2,0,1,1,14.0,9.5,13.5,9.5,folded,11.5,11.5,hazel,deep,short (bobtail),short (Munchkin),shorthair,rex II wirehair,black,bicolor,ticked tabby,,False,False,False,True,False,0,0,,99.99,97.99,0.00,88.00,94.95,50.00
2013500,2022-12-28,|EO| Etienne Sienna,|EO|²� Projects and Sales (#97607),50,0,20,female,mixed breed,7,38.0,-5.5,-2.0,-4.5,-7.0,-8.5,-8.5,2,0,0,0,0,6.5,15.0,7.5,9.0,folded,10.5,9.5,grey-green,deep,normal,normal,shorthair,,black,bicolor,ticked tabby,,False,False,False,True,False,0,0,True,54.99,93.99,51.00,6.00,99.94,52.00
2015998,2022-12-28,"# [6.86 Ch, 5, 10] Solar Blaze Legacy",Kittystix2 (#268834),0,0,8,female,mixed breed,8,38.0,-2.0,0.5,-5.0,-7.0,-9.0,-9.5,3,2,0,0,0,10.0,17.5,7.0,8.0,straight,10.0,8.5,bronze,medium,normal,normal,longhair,,cinnamon,bicolor,mackerel tabby,,False,False,False,False,False,0,0,,94.99,96.74,95.20,68.60,72.10,50.00
2006714,2022-12-28,#2006714 nanokitty 7ex,Pizza_Kitties - Sales (#88179),50,0,50,female,mixed breed,9,38.0,2.5,-7.5,2.0,-7.0,-7.0,-7.0,2,2,0,0,1,14.5,9.5,14.0,9.0,curled,12.0,11.0,grey-green,deep,normal,short (Munchkin),longhair,rex II,white(shows,,,,False,True,False,False,False,0,0,True,99.99,87.49,0.00,87.00,99.23,50.00
2013495,2022-12-28,|EO| Candy Vanishingwish,|EO|²� Projects and Sales (#97607),50,0,20,female,mixed breed,7,38.5,-5.5,-2.0,-4.5,-7.0,-8.0,-9.5,2,0,0,0,0,6.5,15.0,7.5,9.0,folded,11.0,8.5,green,deep,normal,normal,shorthair,,fawn,bicolor,,,False,False,False,True,False,0,0,True,54.99,90.99,51.00,5.00,99.94,52.00
2016083,2022-12-28,#2016083 Aurora Fold,katiegoesmeow - Weird Ones (#146018),50,0,8,female,mixed breed,7,39.0,-5.5,-3.5,-4.0,-5.5,-10.0,-7.5,3,0,0,0,0,6.5,13.5,8.0,9.5,straight,9.0,10.5,yellow-green,medium,normal,normal,shorthair,,black,,,,False,False,False,False,True,0,0,,99.99,99.99,0.00,47.00,92.94,50.00
2015375,2022-12-28,#2015375 Alicocay/Olympus River Cat,katiegoesmeow - Weird Ones (#146018),50,0,11,female,mixed breed,7,39.0,-5.5,-5.0,-5.0,-3.5,-10.0,-7.0,3,0,0,0,0,6.5,12.0,7.0,11.5,straight,9.0,11.0,hazel,medium,normal,normal,shorthair,,chocolate,harlequin,ticked tabby,,False,True,False,False,False,0,0,True,99.99,99.99,0.00,46.00,89.91,50.00
2013494,2022-12-28,|EO| Lion and Queen,|EO|²� Projects and Sales (#97607),50,0,20,female,mixed breed,7,40.0,-5.5,-2.0,-4.5,-8.0,-8.5,-9.5,2,0,0,0,0,6.5,15.0,7.5,8.0,folded,10.5,8.5,aqua,deep,normal,normal,shorthair,,fawn,bicolor,,,True,False,False,True,False,0,0,True,54.99,93.99,51.00,29.00,99.94,52.00
2015638,2022-12-28,#2015638 Buta Cat/Tilly Tabby,katiegoesmew - Weird Ones (#123803),50,0,9,female,mixed breed,7,40.5,-2.5,-7.5,-2.5,-6.5,-9.5,-9.0,3,0,0,0,0,9.5,9.5,9.5,8.5,straight,9.5,9.0,hazel,medium,normal,normal,shorthair,,black,bicolor,ticked tabby,,False,False,False,False,False,0,0,,99.99,99.99,0.00,73.00,62.93,50.00
2016081,2022-12-28,#2016081 Aurora Fold,katiegoesmew - Weird Ones (#123803),50,0,8,female,mixed breed,7,41.0,-5.5,-4.0,-5.0,-7.0,-9.5,-8.0,2,0,0,0,0,6.5,13.0,7.0,8.0,straight,9.5,10.0,yellow-green,deep,normal,normal,shorthair,,blue,bicolor,,,False,False,False,True,False,0,0,,99.99,99.99,0.00,56.00,82.94,50.00
2011253,2022-12-28,#2011253 Aurora Fold,katiegoesmeow - Weird Ones (#146018),50,0,29,female,mixed breed,7,41.0,-5.5,-4.5,-4.5,-6.5,-10.0,-8.0,2,0,0,0,0,6.5,12.5,7.5,8.5,straight,9.0,10.0,yellow,deep,normal,normal,shorthair,,black,bicolor,spotted tabby,,False,True,False,False,False,0,0,True,99.99,99.99,0.00,62.00,92.79,50.00
2007827,2022-12-28,#2007827 Aurora Fold,katiegoesmew - Weird Ones (#123803),50,0,44,female,mixed breed,7,41.0,-5.5,-3.5,-5.0,-7.0,-9.5,-8.5,2,0,0,0,0,6.5,13.5,7.0,8.0,straight,9.5,9.5,yellow-green,deep,normal,normal,shorthair,,blue,bicolor,classic tabby,,False,True,False,False,False,0,0,True,99.99,99.99,0.00,56.00,98.70,50.00
2013331,2022-12-28,#2013331,Pizza_Kitties - Sales (#88179),50,0,21,female,mixed breed,8,41.0,-4.0,-7.0,-3.5,-7.5,-6.5,-8.5,3,0,0,0,1,8.0,10.0,8.5,8.5,folded,12.5,9.5,blue,pale,normal,short (Munchkin),shorthair,,cinnamon,bicolor,spotted tabby,point,False,False,False,False,False,0,0,True,99.99,86.99,0.00,89.00,89.86,50.00
2013528,2022-12-28,#2013528,Pizza_Kitties - Sales (#88179),50,0,20,female,mixed breed,9,41.0,-4.5,-6.0,-4.0,-5.0,-8.0,-8.5,2,2,0,1,0,7.5,11.0,8.0,11.0,folded,11.0,9.5,green,deep,short (bobtail),normal,longhair,,black,van,spotted tabby,,False,False,False,False,False,0,0,True,99.99,96.99,0.00,93.00,97.87,50.00
2015736,2022-12-28,#2015736 ghostmarkings,Pizza_Kitties - Sales (#88179),50,0,8,female,mixed breed,10,41.5,-4.5,-6.0,-4.0,-5.0,-7.5,-8.5,2,2,0,1,1,7.5,11.0,8.0,11.0,folded,11.5,9.5,blue,deep,short (bobtail),short (Munchkin),longhair,,chocolate,bicolor,spotted tabby,point,True,False,False,True,False,0,0,,99.99,95.99,13.59,85.00,99.93,50.00
2015734,2022-12-28,#2015734,Pizza_Kitties - Sales (#88179),50,0,8,female,mixed breed,10,42.0,-4.5,-6.0,-4.0,-5.0,-7.5,-9.0,2,2,0,1,1,7.5,11.0,8.0,11.0,folded,11.5,9.0,blue,deep,short (bobtail),short (Munchkin),longhair,,seal,harlequin,spotted tabby,point,True,False,False,False,False,0,0,,99.99,95.99,13.59,78.00,99.93,50.00
2013330,2022-12-28,#2013330,Pizza_Kitties - Sales (#88179),50,0,21,female,mixed breed,9,42.5,-4.0,-7.0,-3.5,-7.0,-7.5,-8.5,3,0,0,1,1,8.0,10.0,8.5,9.0,folded,11.5,9.5,blue,pale,short (bobtail),short (Munchkin),shorthair,,chocolate,harlequin,spotted tabby,point,True,False,False,False,False,0,0,True,99.99,86.99,0.00,88.00,95.86,50.00
2008378,2022-12-28,#2008378,Pizza_Kitties - Sales (#88179),50,0,43,female,mixed breed,9,43.0,-5.0,-6.0,-3.5,-6.5,-8.0,-9.0,2,2,0,0,1,7.0,11.0,8.5,9.5,folded,11.0,9.0,green,deep,normal,short (Munchkin),longhair,,blue,,,,False,False,False,False,False,0,0,True,99.99,71.99,0.00,57.00,99.74,50.00
2008379,2022-12-28,#2008379,Pizza_Kitties - Sales (#88179),50,0,43,female,mixed breed,9,45.0,-5.5,-6.0,-4.0,-6.5,-8.0,-9.0,3,2,0,0,1,6.5,11.0,8.0,9.5,folded,11.0,9.0,green,medium,normal,short (Munchkin),longhair,,lilac,,,,False,False,False,False,False,0,0,True,99.99,82.99,0.00,80.00,99.59,50.00
